34,0.001971320535613583,1.3406025305583177E-4,-4.627651397871169E-6,-2.8955007651743255E-6,-1.256377738681467E-4,0.7531413673110343,0.0010931082658122626,7.760863419432068E-4,-2.5423890181341105E-6,-1.3118815849701469E-6,-1.081962071091996E-6,0.24203763713156504,-6.299327090344504E-4,-3.2615187374426104E-6,3.371135647360458E-5,5.463504299503548E-4,-1.5071906188029241E-6,-1.5536797245671802E-4,-3.7586017293730343E-6,-6.033610544523906E-6,6.649573588891303E-4,-1.7438079145436218E-6,3.5679256055630914E-4,-3.61291218339755E-6,-1.0362629495502608E-5,-1.493967544493003E-6,1.2126277015394641E-6,-2.1325204518225926E-4,4.1565154628754245E-4,-3.8315947358002496E-6
35,3.264554734713537E-4,2.1686426827780453E-4,0.3315181476933518,1.2263263184798959E-5,0.4996537033571881,0.0011992249371720002,1.6892279170922118E-5,0.15610922537218594,3.500706889249173E-4,1.8803074786083386E-5,4.624861951924009E-4,7.516129706192715E-5,2.0781864216286187E-5,2.7231624475672606E-5,1.591421182593821E-5,0.0015759417155075297,9.132200158964729E-6,1.3993690593027831E-5,1.2535059393149196E-5,1.4639206579755004E-5,1.6209259313914464E-5,1.175718861423369E-5,1.8614509147243548E-4,0.0018071154354844985,1.73403778296242E-4,9.153400894929406E-6,1.307135913463269E-5,0.006094250300597729,1.5249037553193917E-5,2.4177675920250234E-5
38,9.196265309798094E-6,8.56515277521431E-6,5.9083450115075495E-6,5.913884436952389E-6,8.266552689581323E-5,6.3677696519180215E-6,3.274987955744004E-4,1.0560887951240008E-5,0.002534320984799106,1.0577823871331832E-5,8.739599865724E-5,1.1629740164101577E-5,7.23282187601551E-6,6.420194826002815E-4,7.675040897897269E-6,2.6696112990957726E-4,4.991138480961316E-6,1.171599248023212E-4,5.576125006054229E-6,7.851304234243285E-6,8.725691877538423E-6,6.653529360435178E-6,6.4868667906507395E-6,5.106048080045628E-6,8.425275604982504E-4,4.487741483500858E-6,6.942923665759905E-6,2.694078388496289E-4,8.540007383173869E-6,0.994681053649105
39,1.0479694058294303E-5,3.3589448790586224E-4,0.001011768393939479,6.781772517061058E-6,4.0031971965013847E-4,7.435201662834604E-4,0.001032554922501839,0.5455084948536248,0.41197779794092954,9.794740671432696E-6,2.495699369274462E-4,1.068555604636497E-5,2.7356630436369456E-4,7.736943743677489E-6,7.681140750581076E-6,1.2475956221959207E-4,4.8910283325226415E-6,0.00159180386821597,5.7912089753168324E-6,7.793424976676749E-6,2.3429133479964063E-5,6.5292419466387005E-6,1.1184493317436051E-5,2.5543391130303906E-4,4.0804587656684103E-4,5.651416057052179E-5,4.5322849189701614E-5,0.03529239626573351,9.814268379728093E-6,5.69644132878578E-4
45,2.3367862868076284E-6,2.5751204913772237E-4,0.002520592183184786,1.2854736084783038E-6,0.005771560035309442,0.018297627819941216,0.09519666964880849,0.8073380429857095,0.003823368349130503,-5.579972995871148E-6,0.021642983407545204,2.5751558640167775E-4,1.0991193763839942E-4,-4.532027744363386E-6,9.522241449106135E-8,-4.792998609560509E-6,1.2200599190866696E-5,0.04182140437842417,4.174153849694031E-6,-3.5704712546519584E-6,-1.5924509861152652E-5,-7.837680877103656E-7,5.862322736951209E-4,-0.001788326689493165,-3.821956312995038E-7,-1.9612377714774113E-6,-1.484177127607619E-6,7.962338323217493E-4,3.6374463501081156E-6,0.003383953879628708
47,3.85598338610687E-5,3.4343142427143375E-5,7.81616549275215E-5,1.7224178134098272E-5,0.0030731341195586142,0.5023609472706825,0.0038120590834178716,0.004609700173941603,2.465640295234932E-5,0.019577884880718127,0.43553414452398614,0.0027420570436209766,0.0027818026538056657,2.3147239505129515E-5,2.2968990731467617E-5,2.943124620406317E-5,1.7978343385064032E-5,0.008879176393286942,2.1502202241854674E-5,0.009375367459404784,3.7235955828123646E-5,8.228171434984014E-4,3.5574246599454366E-5,0.001148949092913322,0.003753608855764861,1.3018297654093777E-5,3.8368417723780136E-5,0.001050571584189612,2.610136021872444E-5,1.9508208816506438E-5
49,9.947249845088781E-5,2.3375355552334985E-4,4.370610345574697E-5,4.661354436893435E-5,5.694397196614944E-4,6.043380211744584E-4,5.455487904881752E-5,5.171894582872087E-4,3.7672549232976946E-4,0.0021947205989180717,0.002323834237177896,6.162089010645349E-5,0.39215484078185014,5.901073060607824E-5,1.0966883500598946E-4,6.27956647078637E-5,3.7581927404871206E-5,4.095990665045028E-4,5.10670034505444E-5,5.850540871333643E-5,6.566325384537268E-5,7.679837999437024E-5,0.01839221276583582,0.0013443112585483418,0.001435940449291945,3.3677063081111396E-5,5.1638693099743305E-5,0.35104151221407354,0.2272148967911545,2.7431071432892364E-4
52,0.04787250322646255,2.2739222428738116E-4,7.707814904822592E-4,2.1685745010659088E-4,3.2957812035128283E-4,0.4960509764808437,2.537761573421037E-4,2.0244174881961966E-4,4.91514642382298E-4,3.575595340714859E-4,4.0847173790105345E-4,2.618485522393638E-4,0.0027796524768421067,5.103904879680692E-4,2.828379147510602E-4,2.974359625937027E-4,1.8473009614635667E-4,8.582662975088782E-4,2.0606944332740552E-4,2.872418578387074E-4,3.2041857513099875E-4,2.4486070349540983E-4,0.44407849118468284,4.269214420259131E-4,3.225589057178699E-4,1.6568794474495932E-4,2.6827512821771135E-4,1.8881080958190334E-4,3.132983652307941E-4,8.203510389056093E-4
59,-2.1913228688330908E-4,-7.341197680948775E-6,-0.001279820586888812,-6.890282919575918E-6,-0.004906446401660163,-1.067016532562883E-5,0.9904093010700786,-5.999531046925863E-4,-5.7855573542186184E-5,-1.9478300158638398E-5,2.2931069128442604E-4,4.5625351469891283E-4,-1.4962267193330063E-5,-9.549868455712083E-6,-0.0022866748882585455,-1.0119984382288191E-5,-2.4357326519949867E-4,-2.361253283497405E-4,-2.7064739014569785E-5,-1.0651752752099748E-4,-1.1043503413709333E-5,-7.975770682356056E-6,-8.367678534827146E-6,0.01966462661656626,-6.768037538505529E-4,-6.1366196526538505E-6,-1.3083977583878338E-5,-1.4196592035609722E-4,-1.0442103879249538E-5,1.585032034516865E-4
61,0.022287120305334696,0.1625818193346905,0.0019609021422043607,2.0001101432706454E-4,0.0010227604379205006,4.235910991756385E-4,2.3745479786026433E-4,0.21914607735268987,4.3535566016043934E-4,3.349568116220798E-4,0.23236061190220647,0.002278844524769456,0.17207086908110472,3.6809598207998453E-4,2.6192275561917275E-4,2.7586312962966263E-4,1.6974293770179326E-4,8.892867690190342E-4,2.2275099320811343E-4,2.661534129306433E-4,3.051114503206693E-4,2.257020445241474E-4,2.4413813810774627E-4,3.383777883797473E-4,7.28255693968121E-4,2.0149471835788683E-4,7.248449877384776E-4,0.17867638595259447,2.932076136488265E-4,4.682911681055201E-4
62,4.840143655682301E-5,1.161366023508695E-4,3.592281932648533E-5,8.133018837503918E-5,4.462900757127008E-4,0.010409415391425172,0.0683376654585803,7.029788567658979E-5,4.810169737392784E-4,5.196213090091541E-5,0.3721686150806857,4.733094111672451E-5,1.5945890167247965E-4,4.524365450639238E-5,4.349621952992759E-5,6.969059850357522E-4,2.6471558553925823E-5,1.6925240816506246E-4,2.962734736599197E-5,4.152345873257716E-5,4.642316978708468E-5,3.52461302274431E-5,3.815616441707642E-5,0.024887347963558622,0.01076172986958944,2.6248277654102438E-5,0.2784634553272201,0.00455985017717274,4.5608858023736704E-5,0.22762956954434105
65,3.273383085474938E-4,2.7842063385039088E-5,3.5261223648088043E-4,1.9191229356192065E-5,6.03419333164972E-4,0.0011751806301878367,0.001857189859888649,2.0054706847865992E-4,0.22543241476580472,1.6307641382856566E-4,0.00103008356137388,3.4176169343829527E-5,3.2056009869532566E-5,5.6198313947163215E-5,4.2832633706600887E-4,1.5236569629024447E-4,1.8989101421446678E-5,9.833380098222958E-4,1.9235400816964625E-5,2.6861639357121488E-5,2.919067206568909E-5,9.29106906615715E-4,2.615184274687249E-5,3.087026894808839E-5,0.00234261570207119,1.555794141431825E-5,4.956746525799958E-5,0.1647658431437514,2.820610661975251E-5,0.5988424478020775
70,-1.2350516315232924E-5,-7.8643660028715E-6,-7.013532341687526E-6,-7.176295533980751E-6,-8.662965470261987E-6,-6.7127363323645064E-6,-1.2951885647097356E-4,-7.070452170124804E-6,-7.497283968581851E-6,0.9954146745867914,0.0016581557815093307,-8.517320470381416E-6,-5.74706918113286E-6,-1.0962315739538828E-5,-1.0832373512159104E-5,-8.659276292185489E-6,-1.6307175121254907E-4,-7.6067982408463106E-6,1.4946977934540793E-4,4.0753542240153475E-5,-1.0935904445162162E-5,6.955337475344946E-4,0.0012434320036769917,-4.954122519602233E-6,0.0010495409665895535,1.519561104591862E-5,-9.594457530480424E-6,-6.020040619461951E-6,-1.1708448009146911E-5,1.8572086364510606E-4
72,0.001497347949865346,0.3479407119471353,3.9334885940748687E-4,3.2055061640479325E-5,0.0010214107916734182,2.0210920005491454E-4,0.009937658240011263,7.768043871745962E-4,3.789195125980949E-4,5.443490340236206E-5,1.2617692242046646E-4,0.2225916341349227,6.215962647476046E-4,4.7539564062793835E-5,4.2538105233977814E-5,0.0011154837574058663,2.771276503077713E-5,3.7348231357648977E-5,3.023683526480341E-5,4.3070545311909864E-5,5.180058435955762E-4,3.6859995130760795E-5,5.695053947293591E-4,0.005032836575605887,0.007060361808559709,2.420573203352638E-5,3.993063990044146E-5,0.3997199959609683,4.761990270091813E-5,3.25401680538693E-5
74,2.1437563230844398E-5,1.0848168188224393E-4,0.0012694925955958362,1.6134455107882138E-5,0.47548414656962834,0.004294883533364107,0.0032812695898567917,3.1747791960284224E-5,2.345072940028377E-5,7.809553904617113E-5,0.003196093743354187,1.6956176831684076E-5,5.811288653865142E-4,1.974031160108756E-4,6.616262067709209E-5,1.813118224485657E-5,1.2119873435966987E-5,6.521072166720398E-4,1.2727856928499277E-5,1.6963978842652888E-5,1.8915358177155007E-5,4.725895492673395E-5,0.22706629827524763,3.568538166365554E-4,0.2827804444116591,9.692026978140663E-6,2.8541741179545767E-5,1.2621041060509862E-5,5.031546047708533E-5,2.501242342003956E-4
76,3.3265594506848455E-5,8.807844705263173E-4,0.018579184260229708,1.969690673473792E-5,2.5703753479238036E-4,0.4874642284286278,3.2749990599782806E-5,0.022126870714640486,0.008169708407259401,3.326924416587308E-5,8.810459165007714E-5,3.220223015391656E-5,0.4515306114609229,4.449301635619029E-4,2.59221536285237E-5,3.578683269546799E-5,1.6673184989133022E-5,3.2274952026766045E-5,2.0029660142086836E-5,2.6883588481350137E-5,7.125657669422977E-5,2.230405603818938E-5,3.917887040127365E-5,7.360080503717408E-5,0.005801539117350332,1.7059226693923538E-5,2.5365674078635905E-5,1.8985832529426625E-5,6.850751403994898E-5,0.004011987956801541
78,1.7973346636810034E-5,1.980697076899583E-5,1.1361448376314984E-5,1.1867431273144582E-5,0.0030761740847317803,1.5268867088357085E-5,0.002029948701089311,1.919712948243093E-5,1.6779985223394885E-4,1.988045797380389E-5,0.001978271518252327,0.003183888334061143,0.0031495057617692817,1.59558056497185E-5,1.6017203888761285E-5,4.602513513048901E-5,1.0099958740362844E-5,2.105426412440061E-5,1.1278360892183408E-5,1.587909410606291E-5,1.766172155766171E-5,1.3447702022123327E-5,1.3904209273623464E-5,1.0572541834848923E-5,0.9857620330859509,9.042474357003094E-6,1.7190511459378352E-5,2.879298414531041E-4,1.8289286244443435E-5,1.2674899577411025E-5
81,9.072077243924389E-6,1.8452345099699178E-4,0.006318444810729795,1.3274374980634793E-5,0.22937455731364373,8.451482196607198E-4,0.004952801438344302,0.0016199390631068081,0.0011455794900053027,8.996776475901002E-6,0.002971507328881016,0.0028093531790845516,0.001628692873988338,2.2293976862043912E-4,1.3265820414398656E-4,7.83146922852127E-6,4.939006504055796E-6,0.3060638679484186,4.508803525708037E-6,3.729778411746026E-5,7.236939434021211E-6,8.385570468569115E-5,0.00873415503553355,0.4301487481306741,0.001110776078366302,3.6385016806838967E-6,2.2265983501169002E-5,0.0010054345840469965,8.693578995930539E-5,4.4101987041741925E-4
82,1.3961680109493888E-4,0.0017783213291645797,8.234145103307542E-5,4.7107077148684164E-5,9.251884213688497E-4,3.0615885239731626E-4,0.001339514048051579,1.6898320468724985E-5,0.002817319149806087,1.7172424370178718E-5,1.54885387673738E-4,1.8891730195863586E-4,0.4767091092884928,1.542205279909674E-5,1.3644940711460743E-5,1.7802467246272838E-5,9.005752973732262E-6,4.2360801926680453E-4,9.67442332624889E-6,1.3729005622509882E-5,1.539605366940704E-5,1.1812207440332042E-5,6.449494649786389E-5,5.316274082908027E-4,0.21763434048380262,8.031123978503897E-6,0.2963118848979444,3.323029381069211E-4,1.4991857263936198E-5,4.968156803008925E-5
92,5.311682478520992E-4,3.7109455749621595E-4,3.362860844877592E-4,3.4753072890756004E-4,0.07053156938239671,0.02194132524686024,4.125759517232047E-4,0.5824197297392957,0.0052617660303231825,5.880866310088797E-4,3.283621276677023E-4,4.223569920297772E-4,0.00230483685004221,4.6854732234868695E-4,4.580643603492971E-4,4.797772732155047E-4,2.953620476765822E-4,3.440481732113631E-4,3.352696590753579E-4,4.930269880228964E-4,5.178233104805002E-4,3.92936787824908E-4,3.7793589970390424E-4,3.2408624686965944E-4,0.002706689282919123,2.6454853380254354E-4,4.0748053361271846E-4,6.373128768654919E-4,5.056449668646026E-4,0.3051947571670658
99,-7.788873363325926E-5,3.8053172437552216E-5,5.416308245798079E-6,-1.0092645611430233E-6,6.587004098277805E-4,0.009957422321307759,1.9825595253992909E-4,-7.882643041940569E-4,0.24028904750262034,-2.874438443072107E-6,8.790957888614007E-5,3.9257326969471424E-8,3.9823102937348853E-4,0.5588669314756264,1.2175926117039492E-6,8.240742957488563E-5,-6.582819248035022E-4,1.7025988880882615E-4,-8.13743292518013E-6,-1.2648092817041163E-6,-2.7206549588190304E-6,6.480083018552991E-6,2.511581737836659E-6,2.756272073699434E-4,0.07230113166686686,-7.209361956720487E-7,-8.362666896546622E-5,0.1039365990012149,-2.730264089632113E-6,0.014351277972655911
100,0.0028459525617525886,7.182236374949374E-4,0.0029810210936584724,3.689216448659472E-5,9.319870614246977E-4,0.5650766387980214,0.0024096089593250588,0.2797376224545363,2.3294336554347152E-4,6.185696699966446E-5,1.4147386291378703E-4,5.172927661439462E-5,3.506688633295392E-4,4.94565243677513E-5,4.85058216065534E-5,5.0823458115769865E-5,3.140473354512345E-5,0.14261475253546027,3.531595684000416E-5,4.897152200798324E-5,7.506641119147651E-5,4.1643700853235575E-5,2.750383833173085E-4,4.2346797108473196E-4,1.0356470684972749E-4,6.652573964458578E-5,4.468018217822544E-5,3.3960283892921676E-5,5.369611131666398E-5,4.265068916267439E-4
102,7.2519512163032E-5,5.1317355953754065E-5,4.572519203408133E-5,6.767408925184142E-5,2.71445198518508E-4,3.902048111018179E-5,5.2067690182781865E-5,5.66476543413705E-5,0.004017721235295972,6.870937056613023E-5,0.3384281308398496,6.676152784357582E-5,6.792728491280209E-4,5.506961758048914E-5,5.351644921715336E-5,5.390238660160811E-4,4.442934992169927E-5,4.9557478735485844E-5,6.531020018683645E-5,5.43930139838448E-5,6.596917952228955E-5,0.2802478546792212,6.733151866867613E-5,4.849374396040281E-5,0.3553763234787875,3.0698888347081575E-5,0.014175879741686171,0.0032122783490152336,5.9630596675910784E-5,0.001937226852235057
103,5.155408985332896E-5,5.824664665493631E-4,3.3216828720253955E-5,3.325380816994956E-5,3.149929175926224E-4,0.28437634973502895,3.0780878044440866E-4,3.1714916282236806E-5,3.864183772298084E-4,5.897909953192716E-5,0.001919567743388208,0.47392416145077415,5.045662868474948E-4,1.7849714975715889E-4,4.374796232167515E-5,4.614542841551204E-5,2.8166029368644867E-5,0.028582173231206785,8.15094436170986E-5,2.4633725567243554E-4,5.0763556281185004E-5,3.7736442141153373E-5,0.0013197025197773018,2.8106205782907573E-4,0.20489748892085885,1.1232699790386505E-4,4.265259482579699E-5,0.0014432816248909947,5.0684115120880715E-5,3.267416959856731E-5
107,-1.8442457659261553E-5,-1.3039814046060457E-5,-1.1230549852625024E-5,-1.180408876828348E-5,-1.3487774809796058E-5,-1.2290686218834075E-5,-1.1056895733641327E-4,-1.2847337503715518E-4,-6.033579229083771E-5,-0.0026355977365028526,1.0182198262974038,-3.0249873327712754E-5,-5.661353576538582E-4,-1.6199027093522567E-5,-1.577651096518108E-5,-1.8154653892098253E-5,-2.7628056224445537E-4,-1.1965475715176696E-5,-1.3497920206367107E-5,-0.009644725821628109,-1.8592561632850718E-5,-1.4059816448949701E-5,-1.2835916563659685E-5,2.9762997713682116E-5,-5.971278580356302E-4,-8.85861517273726E-6,-2.0818180715955122E-5,-1.5519159179652493E-5,-1.7624762953300234E-5,-0.003935895989166406
111,2.9231296107518667E-5,8.441156150455855E-4,1.8453353612309435E-5,1.5477420134834543E-4,1.9811062972243746E-5,0.005303356260788414,5.7219230611660426E-5,1.8841006484198766E-5,0.0050037460738421476,3.275422824744178E-5,0.16550874275961605,0.33088395455994024,0.00393388638389077,2.705681308346824E-5,2.4560503885679782E-5,5.902929846378999E-4,1.0477805992172627E-5,0.00112666371811323,1.8755491683380573E-5,0.0013547186388965574,1.779062735437686E-5,1.5837014444376998E-4,1.3398908375663003E-5,1.080208899793111E-5,2.2820246671214302E-4,9.296757510209936E-6,0.31472421692255664,0.1639123129373361,1.6377050247871167E-5,0.005947820107665871
112,1.906622948841841E-5,3.6960295235167264E-4,0.4729687120210665,1.2381869927793505E-5,2.8664694632439532E-5,2.1649338038005437E-5,1.5728778075793417E-5,2.0635973269337215E-5,1.3676015599812865E-4,2.091447060045909E-5,4.5965770477357146E-4,0.0022914660425830996,2.2506188736155605E-5,1.6718514917737133E-5,1.6279953554834158E-5,1.8537908674764812E-5,1.0495686844192058E-5,0.0010110397782227248,1.1741511112200333E-5,2.2101269305504418E-5,1.8543628978771832E-5,1.4595981609560576E-5,6.331301029374902E-5,0.0010075478026750225,2.9814721714579436E-4,9.394308537990079E-6,1.528122646594115E-5,2.741870311166359E-5,1.996955170223773E-5,0.5210311275273058
113,7.145694558858079E-5,2.239631574579023E-4,0.0012481134117589968,5.157463291763451E-6,6.026282240943024E-4,0.0023151128751519776,9.073788872909833E-6,1.0118067212225853E-4,5.577439153257849E-4,8.995074258841138E-6,0.003816621282621862,0.4479984458762518,0.5388957492180901,4.3127953880443284E-5,6.834542734889979E-6,7.137112784450304E-6,4.410849285781404E-6,8.441892783895718E-4,1.8614382023326816E-5,7.1609587426553115E-6,8.042142392236952E-6,5.857179753723599E-6,1.7586640355399488E-5,2.951308318226539E-4,4.058882420415842E-4,3.920588852172949E-6,1.050641845621216E-5,0.0021854970838615074,8.561016207920878E-6,2.7329287352826265E-4
118,8.270686534095973E-6,4.3044320609094257E-4,0.00454790389314629,3.3630949813064565E-6,4.348367977668421E-4,1.1254553444582157E-4,0.0022615721926186414,0.0010660183927160703,3.983172744467334E-6,5.716561216857053E-6,0.004539745712172285,6.637954807337361E-6,0.003141811390400609,4.568194305325952E-6,4.451775677137771E-6,4.711689938650946E-6,2.8519329514996338E-6,1.2129922390948066E-5,3.2820482132776366E-6,2.2953848288064972E-4,1.658312082914609E-5,3.939991791073322E-6,4.1374287531015474E-4,0.3417564484711255,4.234420443828347E-6,2.5464796771395635E-6,0.639336108019403,0.001607816395325632,5.345983913082531E-6,2.8851606182372258E-5
123,6.285666257539989E-4,4.4234101330792297E-4,3.943386869112257E-4,4.1713287309033545E-4,0.0020655491108323575,3.7076077431122184E-4,0.9753877463325313,3.8267272101480426E-4,4.0809181995308467E-4,7.082994025929899E-4,0.002602998854233099,0.0020942803543088297,0.001922277795237701,5.595218755150688E-4,5.456347052446097E-4,5.737838160520287E-4,3.550842927677564E-4,4.09669283279275E-4,3.962174963146551E-4,5.591641294663906E-4,6.397495202239242E-4,4.715472008294401E-4,5.978641628799529E-4,3.508752006001469E-4,7.595124913586216E-4,3.180612708541016E-4,4.915108771353074E-4,0.004087406519059911,6.283571074392286E-4,4.309836869009435E-4
124,3.4780079523576477E-4,0.001324341181046709,0.001355387722061147,2.2838465680387197E-4,2.5991598685902163E-4,2.0658591545366861E-4,2.710552896834936E-4,2.0865193143703982E-4,3.9734743012560477E-4,3.7730800148909224E-4,3.915376860409444E-4,7.564289971003008E-4,4.491943399863167E-4,3.7201849816508785E-4,3.118935348573642E-4,3.1197054802210346E-4,1.9342407520370476E-4,0.04403238856626269,2.3867716888770874E-4,3.011607594878339E-4,3.372449521256774E-4,2.5951027672649335E-4,2.6360617897159687E-4,3.10221703534221E-4,3.4755710742077065E-4,1.7231826102208806E-4,2.654138579772283E-4,0.9442387868416959,8.309757782446028E-4,6.388919580721107E-4
