Topic 11		24197.509779922268
	fre	2134.51552291013
	sign	976.6400188768038
	offseason	831.9256143657401
	beng	649.8122666383346
	season	647.5077112749321
	jay	479.2499738200298
	mak	471.27348413612106
	predict	468.57633358354076
	cutl	448.9751690232769
	chatsport	396.013312882004
	jaycutl	385.907543773468
	jon	380.30049196522214
	chief	350.47632381100556
	turn	345.85431237862866
	nat	336.61644032939506
	bold	335.397299429122
	belichick	320.3800638207953
	own	286.2679278394785
	half	283.1913279330677
	cincinnat	263.0604564488606


Topic 12		59928.57305191249
	goodel	1355.427525913251
	che	1315.0596716927168
	doe	842.8600927331892
	real	803.4546597410781
	rog	759.0170619764674
	want	754.8433192844171
	lik	717.9402875217037
	commerc	630.0109594938677
	car	627.137174469929
	just	596.2927839259219
	mak	590.1592591345683
	say	588.6529836510399
	nee	578.9915896294933
	watch	533.6585147375179
	know	520.2954145353594
	did	512.915563202995
	viol	474.0342043718327
	peopl	450.9849564325936
	way	444.4489745900041
	year	434.9338188537294


Topic 13		25242.076523470652
	san	1512.4573419303981
	francisco	1420.6313459097883
	vint	780.0723573644523
	fors	620.0048829200587
	timtebow	512.9219608080131
	tim	462.20173890371683
	bargain	461.6781857808515
	aaronrodg	438.17316151133144
	souvenir	438.15533522898386
	joe	424.0362641713497
	mvp	420.6351830484832
	ons	393.99478639564256
	montan	386.2564145489986
	memorabil	371.0397212460708
	bestsel	366.2213213579564
	apparel	353.5801217051861
	tebow	342.90028702604104
	break	334.47752773950043
	cas	321.67798296996244
	run	298.2962590042351


Topic 14		26030.161347158933
	bay	2714.9393330311404
	green	2667.604312717771
	afc	2091.5398405193437
	greenbay	2091.332381022318
	champ	1178.4490140067287
	giant	1149.5077384312563
	rodg	779.2721936756773
	nfc	764.7462178046969
	auct	691.4161906730467
	gre	689.587949938554
	titl	633.1733957009706
	aaron	628.6431242347186
	sal	542.7278783722948
	york	470.1043119245928
	bal	405.41679616291685
	investig	393.80968309668833
	wel	381.11997954551043
	led	367.2173900674013
	issu	352.09032633719755
	pash	330.9991211728507


Topic 15		25058.323780710256
	pro	2029.4322942353065
	daly	1350.9918926773762
	saint	1045.2071059990435
	vik	727.8340757765957
	peterson	709.8690311468612
	panth	602.9735462320945
	start	564.6626164567969
	season	548.4708557323631
	adr	518.9547303375099
	rul	509.37203869403436
	falcon	478.52808277600604
	head	458.8224866896393
	qbs	405.9502322912648
	led	384.4575053564812
	coach	374.1903325885231
	qual	349.0357102597942
	rav	346.5733459302776
	adrianpeterson	323.4211069724817
	trend	323.0247726993921
	quarterback	315.27524627709556


Topic 16		24488.377809832327
	bil	915.1638635264737
	report	631.2215688539318
	tweet	403.1091920401327
	follow	393.44999942459015
	rum	376.41369963047833
	arrest	347.49477110585303
	baldwin	342.20225994536054
	nee	342.12080844297475
	randl	332.9723939980721
	room	328.92705645682673
	lock	311.85261556046
	charg	308.8539966048381
	eagl	286.8897764289867
	fin	254.75092509779432
	attend	247.60747781081332
	doug	240.75286830128027
	run	229.96675478384685
	dalla	228.7389654935974
	want	227.22178266737293
	playerpress	224.8240859662765


Topic 17		24626.954789704112
	wilson	1845.0602440329246
	luck	1768.5388924538947
	russel	1576.5222070671575
	andrew	1378.4374437983097
	espn	1255.7818191164022
	quarterback	1172.645039165424
	coach	1103.7230286212948
	andrewluck	940.5291175727369
	indianapol	658.8470750179356
	ram	591.3693563799584
	year	528.4160106490089
	cardin	521.5428513333437
	rank	462.22061819377836
	lou	295.7183490050578
	mov	279.6745741883094
	arizon	277.84013992012854
	chang	276.402705608153
	past	254.93450893000352
	worst	238.0443719953802
	begin	213.31033261299027


Topic 18		27084.737668598835
	halftim	987.2806578113664
	katyperry	894.9142280002454
	pick	878.3008940299601
	katy	742.8440322694609
	bet	724.6723795787716
	perry	710.5257549213627
	just	525.8587676148012
	vot	523.6013105154451
	tim	438.51552157755077
	combin	394.5367506345751
	vet	365.9808304205797
	halftimeshow	353.4065568503741
	xlix	285.22889717273483
	perform	279.8350209757856
	half	249.549982584688
	indianapol	243.07018430655
	handl	228.21823012050555
	fedex	226.90012640594546
	superbow	226.78126092200327
	airandground	217.95755101689986


Topic 19		23185.202870012025
	dalla	2783.502210532354
	beckham	568.9764894331481
	dallascowboy	559.5143932646931
	bry	482.5364905346486
	dez	455.94599063742857
	odel	454.9934230270157
	year	433.82767017717765
	catch	410.2358209625378
	murray	393.940454962442
	world	391.82810600388063
	champ	363.5381919857762
	tony	355.91969586482514
	rooky	353.9166763970488
	offend	351.7572920591627
	ring	350.843443921803
	giant	326.22724809371175
	chris	318.2090742355407
	demarco	307.92521717854095
	matthew	304.5719737834441
	romo	291.0079561767253


Topic 20		25201.25324002766
	nflfootball	1257.8248663031682
	falcon	908.1703721710124
	tit	848.203330640824
	usatoday	640.078430335715
	coach	556.1159901590888
	quin	520.7965188140367
	yahoo	518.4024133548329
	dan	499.4267941605499
	judg	494.21440243951713
	said	465.3866386027275
	leagu	445.2208026963933
	continu	442.68167679840076
	prob	415.0466766380905
	atlant	403.7513906017999
	head	387.7410402555968
	ten	361.935701221467
	say	360.23018979138067
	nois	335.9520799774971
	crowd	300.8637942403296
	espn	279.3006601356349


Topic 21		38932.86986503753
	rooky	2584.570474096036
	top	2379.3123802417517
	bargain	1133.4948087434866
	tom	1093.6997263177798
	chrome	1051.0957666864842
	tombrady	1003.4903623314239
	auto	929.7010537574887
	lot	919.2519759758231
	fam	796.145224331043
	man	771.243375699625
	mint	752.4695243029489
	hal	750.6256672040033
	panin	704.60687311784
	refract	696.9564757031965
	collect	622.9938073620624
	russellwilson	582.8171892304431
	googl	573.6955082528492
	autograph	554.4572005289087
	eliman	500.88757241804205
	bowm	451.4995726816045


Topic 22		27145.691688255687
	nba	2428.3192273265468
	mlb	1954.6764088109294
	redskin	1418.2206744490395
	nhl	1245.0480998558292
	washington	589.8495817640883
	ryan	442.62241236884046
	wwe	404.79503589547994
	socc	357.15441771185886
	nhk	342.8873552032254
	rex	318.902891288268
	httr	265.9896192221102
	ufc	243.8701677480571
	nasc	234.27835238633588
	fre	205.52980646109756
	bil	196.36073719427426
	post	193.36894152273635
	celeb	185.9399903626963
	mtrradio	173.99905515145514
	https	173.12501130416805
	bet	155.270827586006


Topic 23		23530.30026131265
	lion	1356.468164219888
	chief	1146.2535113056297
	detroit	1106.3327639354409
	city	824.1965723271385
	kansa	676.1509244137637
	raid	608.0270040959498
	detroitl	432.13961982066974
	ebay	383.91075402550626
	gift	353.90340020503777
	suh	251.02912190223688
	die	230.28910823049085
	oakland	221.88776275159813
	helmet	221.65819185128447
	light	219.31069334154427
	logo	211.04368022392538
	sal	208.1238960732371
	licens	178.45270227576805
	nflger	171.02953735622754
	ndamukong	169.8925406798886
	sign	167.47426063943806


Topic 24		30140.894869151154
	draft	2688.4998872268666
	ebay	1596.3467262267804
	check	915.7412464414117
	mock	903.369163899752
	gift	697.3665927894903
	pick	680.9870254286575
	mariot	661.12214360538
	butl	644.6164567711819
	marc	591.7660278656388
	nfldraft	575.5307972177634
	malcolm	460.9110446358744
	off	424.5373968787801
	jacket	413.3822487355484
	fansid	365.83515482594515
	mvp	350.45260198074726
	truck	345.74304989347695
	hoody	314.6854649604496
	long	303.30786985572524
	mak	283.6617969305715
	navy	245.66579692415007


Topic 25		25358.02812871708
	draft	1052.0693135432657
	charg	893.3894236116153
	prospect	721.9037817729809
	mcnary	603.9983452883233
	rap	599.1048755980082
	josh	530.6557061950724
	lineback	514.8938806291151
	know	513.6191790120134
	post	480.42406886746676
	indianapol	392.56998303546146
	combin	379.7876516420911
	seny	376.793328690581
	nfldraft	367.2149616194041
	point	337.1351326555946
	stat	325.8202865076848
	job	324.83143869517926
	nfldraftnews	279.98616953060707
	stev	260.99860687486205
	ear	243.97283720803705
	list	239.8277854889808


Topic 26		38597.402402137865
	bal	2725.0695297646207
	defl	2230.2114145577457
	belichick	1877.4459302871414
	say	809.3426442807586
	pat	772.2854334721885
	investig	763.9690742958647
	kraft	700.6145725936096
	espn	581.9327228327276
	tom	574.878002612006
	press	484.18568113510185
	report	414.88462118093776
	apolog	394.0496887814103
	latest	367.4821241694929
	robert	367.2317797353327
	did	332.09065831862597
	infl	324.18283457445636
	break	320.39656723647397
	rul	294.3512164280456
	boston	290.5244604049806
	ref	285.6648850364754


Topic 27		26365.617658607393
	carrol	1204.5645127526607
	pet	1101.0437331964645
	sap	835.9702129319644
	tcot	804.8438349611911
	war	792.8352424396247
	arrest	750.4618286107006
	vsportscd	731.9815914836054
	gordon	670.911552371966
	nba	610.5467012230487
	josh	531.2568607662388
	suspend	505.26457559378235
	prostitut	457.9666427332781
	brown	433.87636538154607
	mak	333.62882285980277
	network	297.44752471737115
	richardson	291.96341317141054
	phoenix	289.32657933926106
	solicit	281.9822351930951
	fir	277.52765884691496
	trent	256.6024393258099


Topic 28		23733.577179437507
	brown	1216.388546177845
	rav	951.9420788787138
	fantasyfootbal	782.9174136387512
	think	545.8359096739465
	ray	491.8599210513621
	baltim	491.3207361069234
	fantasy	477.9117960692577
	manziel	455.08921776044053
	link	414.85080857995246
	johnny	406.92551114728826
	ric	391.26419066145354
	thing	387.1830754720153
	fix	376.9043217203036
	cleveland	342.69069215456284
	ent	327.04720901442704
	rayr	297.89368266417875
	trend	291.6151886102368
	plac	280.35978873559867
	tombrady	279.6623944585453
	prim	274.06251074872574


Topic 29		64819.01376620581
	gohawk	1577.3341723347507
	just	1561.0803535455457
	lik	1151.6913311066091
	gbvssea	875.07181622344
	got	858.2765610405751
	going	834.4807238424444
	nfcchampionship	834.2812331675025
	let	794.5923129499126
	good	737.9587189090937
	did	596.438914553429
	tim	573.572992310905
	think	545.8521628927878
	bal	501.2755905545379
	lol	489.21208919512594
	look	474.2814656416381
	hawk	455.65112324137607
	wow	454.7788138817158
	say	445.9673369084061
	real	425.6805450385459
	right	421.416745085295


